what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434133490877
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434133491862
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434134034083
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434134037052
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434135496865
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434135511094
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434135512493
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434135512956
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136171950
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434136181716
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136182049
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136187534
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434136190425
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1434136191686
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1434136191846
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136194550
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136195877
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1434136197651
opened,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1434136199741
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1434136200030
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1434136212927
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1434136213079
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1434136215071
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1434136216049
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1434136216230
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1434136217516
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1434136218027
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434136218816
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136219158
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136223545
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136402202
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136407284
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136415503
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136416325
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1434136417224
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434136422257
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434136422428
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434136422801
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136423825
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136427569
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136428041
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434136429240
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1434136430598
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1434136431229
