what,kind,bundleId,bundleVersion,description,time
error,log,,,"Marker id 8511 not found.",1434309892693
error,log,,,"Marker id 8512 not found.",1434309892696
error,log,,,"Marker id 8513 not found.",1434309892700
error,log,,,"Marker id 8514 not found.",1434309892702
error,log,,,"Marker id 8515 not found.",1434309892706
error,log,,,"Marker id 8508 not found.",1434309892709
error,log,,,"Marker id 8509 not found.",1434309892712
error,log,,,"Marker id 8510 not found.",1434309892715
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1434309902656
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434309903048
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434309903471
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434309911913
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434309913135
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434309913364
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434309913726
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434309914792
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434309914984
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434309915417
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434309918312
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1434309919351
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1434309919844
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1434309920351
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434309921222
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434309923486
closed,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1434309923487
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1434309925651
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1434309925842
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1434309925919
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434309932117
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434309936244
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434309938121
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434309938678
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434309939017
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434309943604
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434309943930
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1434309952263
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434309952642
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434309953042
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434309960041
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434309961435
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434309961820
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434309962260
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434309966105
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434309967760
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434309968177
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434309969227
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434309969599
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434309970022
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434309978505
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1434309993202
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434309994792
closed,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1434309996107
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434309996164
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1434309996219
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434309997167
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434310013988
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434310016906
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1434310016991
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1434310023340
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1434310024896
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1434310025016
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1434310025173
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1434310025443
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1434310027210
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1434310029270
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434310035391
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434310035692
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434310043218
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434310049770
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434310050138
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434310055310
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1434310060140
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434310060736
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434310061628
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434310062000
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.delete.line",1434310064683
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434310065079
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434310065730
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434310069167
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1434310076901
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434310077172
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434310077519
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434310081371
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1434310082024
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1434310082585
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434310083034
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1434310087585
