what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1433953440700
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433953441239
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433953444443
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433953444996
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433953466201
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1433953468703
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1433953472618
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433953473124
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433953509569
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433953510400
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955165111
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1433955168649
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955169608
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955176981
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955177542
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955212237
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955214779
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955255779
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1433955261148
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1433955263484
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1433955265644
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1433955265812
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1433955272863
closed,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1433955273506
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1433955284364
opened,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1433955287198
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1433955287606
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955288962
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1433955289032
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955305217
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1433955307282
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1433955326305
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1433955329710
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1433955329875
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1433955342148
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1433955369391
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955376563
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955379314
activated,editor,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.core.csssource.source",1433955381254
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1433955382368
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955386766
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955447638
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955448320
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955568087
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955568715
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955874059
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1433955877472
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955877859
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955881592
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1433955883557
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1433955884116
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955884494
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955905731
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433955906280
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433956239795
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1433956241344
